ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1759074621025.389,1759074621080.021,54.802,85.655,Char.r,Char.g,r
1759074620930.151,1759074621091.046,161.35,-150.489,Char.k,Char.r,k
1759074621171.349,1759074621295.243,123.631,80.223,Char.r,Char.k,r
1759074621283.661,1759074621442.869,159.691,-11.817,Char.h,Char.r,h
1759074621388.2,1759074621503.447,115.227,-54.897,Char.k,Char.h,k
1759074621478.915,1759074621605.122,126.155,-24.399,Char.d,Char.k,d
1759074621593.565,1759074621735.275,141.289,-10.77,Char.p,Char.d,p
1759074621679.547,1759074621785.209,105.975,-56.297,Key.space,Char.p,
1759074622410.237,1759074622510.16,100.425,624.746,Char.4,Key.space,4
1759074622631.786,1759074622732.225,100.482,121.182,Char.g,Char.4,g
1759074622742.711,1759074622883.354,140.754,10.313,Char.k,Char.g,k
1759074622818.101,1759074622903.556,86.224,-65.355,Char.r,Char.k,r
1759074622948.837,1759074623055.175,106.242,44.834,Char.s,Char.r,s
1759074623040.182,1759074623156.132,116.796,-15.357,Char.u,Char.s,u
1759074623135.542,1759074623285.727,150.701,-21.301,Char.s,Char.u,s
1759074623246.058,1759074623416.878,170.876,-39.942,Char.d,Char.s,d
1759074623316.852,1759074623435.087,118.898,-100.403,Char.m,Char.d,m
1759074623437.427,1759074623568.31,130.597,2.048,Char.f,Char.m,f
1759074623529.258,1759074623710.439,180.966,-38.796,Char.h,Char.f,h
1759074623615.163,1759074623738.999,124.529,-95.513,Key.space,Char.h,
1759074623720.949,1759074623829.361,108.566,-17.982,Char.w,Key.space,w
1759074623780.233,1759074623880.534,100.036,-49.627,Char.o,Char.w,o
1759074623865.155,1759074623976.447,110.954,-14.796,Char.g,Char.o,g
1759074623966.194,1759074624112.0,146.485,-10.395,Char.k,Char.g,k
1759074624042.023,1759074624162.405,120.528,-70.709,Char.r,Char.k,r
1759074624137.333,1759074624263.557,125.722,-24.969,Char.w,Char.r,w
1759074624228.388,1759074624363.811,135.638,-35.047,Char.n,Char.w,n
1759074624319.118,1759074624404.454,85.146,-44.842,Char.d,Char.n,d
1759074624480.247,1759074624585.13,105.194,76.127,Char.d,Char.d,d
1759074624625.315,1759074624706.405,80.409,40.411,Char.q,Char.d,q
1759074624544.966,1759074624716.161,170.739,-160.717,Char.l,Char.q,l
1759074624782.227,1759074624887.698,105.38,66.081,Char.s,Char.l,s
1759074624833.624,1759074624918.084,84.717,-53.805,Char.l,Char.s,l
1759074624942.196,1759074625078.353,135.572,24.68,Char.e,Char.l,e
1759074625039.072,1759074625139.148,99.857,-39.36,Char.k,Char.e,k
1759074625255.444,1759074625340.364,85.273,116.057,Char..,Char.k,.
1759074625451.034,1759074625552.302,100.602,110.671,Key.space,Char..,
1759074626207.451,1759074626317.536,110.356,655.325,Char.4,Key.space,4
1759074626463.739,1759074626546.006,81.804,146.28,Char.g,Char.4,g
1759074626534.483,1759074626685.276,150.785,-11.265,Char.k,Char.g,k
1759074626630.099,1759074626706.804,77.001,-55.049,Char.r,Char.k,r
1759074626760.895,1759074626836.829,76.18,53.836,Char.s,Char.r,s
1759074626826.317,1759074626926.979,100.297,-10.572,Char.u,Char.s,u
1759074626936.987,1759074627018.229,81.499,10.379,Char.s,Char.u,s
