ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1760424249570.451,1760424249705.435,135.036,-18.988,Key.shift,Key.space,
1760424249786.565,1760424249902.528,116.112,-35.768,Key.space,Char.o,
1760424249957.499,1760424250042.406,85.239,54.966,Char.j,Key.space,j
1760424250058.574,1760424250146.504,87.652,15.55,Char.f,Char.j,f
1760424250336.091,1760424250422.721,81.13,189.586,Key.backspace,Char.f,
1760424250476.196,1760424250550.961,74.985,58.998,Key.backspace,Key.backspace,
1760424250612.898,1760424250668.732,54.886,62.595,Key.backspace,Key.backspace,
1760424250750.005,1760424250807.691,58.342,81.48,Key.backspace,Key.backspace,
1760424251076.272,1760424251185.511,108.915,268.542,Key.shift,Key.backspace,
1760424251223.825,1760424251313.71,89.101,-17.665,Char.o,Char.e,o
1760424251407.692,1760424251493.477,85.641,94.073,Key.space,Char.o,
1760424251586.501,1760424251686.269,100.294,93.491,Char.t,Key.space,t
1760424251724.915,1760424251817.61,91.721,38.553,Char.j,Char.t,j
1760424251805.986,1760424251899.902,93.479,-11.152,Char.f,Char.j,f
1760424251989.916,1760424252084.558,90.048,90.133,Char.c,Char.f,c
1760424252036.298,1760424252120.844,84.792,-43.749,Char.l,Char.c,l
1760424252150.95,1760424252230.058,78.602,30.838,Char.e,Char.l,e
1760424252194.874,1760424252298.818,104.216,-35.33,Char.h,Char.e,h
1760424252257.692,1760424252340.933,82.8,-40.742,Char.l,Char.h,l
1760424252326.771,1760424252420.515,94.023,-13.973,Char.d,Char.l,d
1760424252440.69,1760424252571.505,130.165,-61.854,Key.shift,Char.J,
1760424252610.237,1760424252697.608,87.389,-17.15,Char.e,Char.t,e
1760424252664.069,1760424252739.647,75.995,-33.378,Char.k,Char.e,k
1760424252839.737,1760424252920.705,81.229,99.854,Char..,Char.k,.
1760424253002.248,1760424253087.822,78.878,81.011,Key.enter,Char..,
1760424253671.583,1760424253764.804,93.449,590.772,Char.d,Key.enter,d
1760424253730.484,1760424253826.363,95.78,-34.354,Char.h,Char.d,h
1760424253821.365,1760424253885.036,64.241,-5.361,Char.r,Char.h,r
1760424253932.007,1760424254010.402,78.904,46.588,Char.w,Char.r,w
1760424252388.575,1760424254076.468,1687.918,-1622.105,Char.j,Char.w,j
1760424254092.611,1760424254169.573,76.279,16.067,Char.s,Char.j,s
