ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762238745142.531,1762238745287.754,145.22,-13.633,Char.o,Char.r,o
1762238745267.923,1762238745448.51,180.584,-19.828,Char.d,Char.o,d
1762238745399.142,1762238745539.761,140.613,-49.366,Char.n,Char.d,n
1762238745585.734,1762238745689.854,104.114,45.979,Char.t,Char.n,t
1762238745821.533,1762238745911.531,89.996,131.684,Char.r,Char.t,r
1762238745901.805,1762238746033.61,131.798,-9.723,Char.u,Char.r,u
1762238746723.045,1762238746899.197,176.147,689.439,Key.space,Char.u,
1762238747106.212,1762238747272.705,166.486,207.022,Char.s,Key.space,s
1762238747191.732,1762238747312.183,120.449,-80.965,Char.h,Char.s,h
1762238747357.88,1762238747487.589,129.706,45.699,Char.d,Char.h,d
1762238747498.664,1762238747703.25,204.584,11.078,Char.l,Char.d,l
1762238747563.736,1762238747734.639,170.901,-139.512,Char.s,Char.l,s
1762238760111.861,1762238760997.564,885.702,12377.223,Key.backspace,Char.s,
1762238761536.727,1762238761662.728,125.998,539.166,Char.g,Key.backspace,g
1762238761637.672,1762238761743.134,105.46,-25.053,Char.j,Char.g,j
1762238761778.369,1762238761863.724,85.352,35.237,Char.r,Char.j,r
1762238761959.483,1762238762065.774,106.289,95.761,Char..,Char.r,.
1762238762176.345,1762238762276.765,100.428,110.563,Char..,Char..,.
1762238762448.458,1762238762578.875,130.416,171.694,Key.space,Char..,
1762238763078.01,1762238763284.289,206.277,499.138,Char.d,Key.space,d
1762238763234.291,1762238763364.29,129.996,-49.996,Char.i,Char.d,i
1762238763460.167,1762238763565.856,105.687,95.879,Char.r,Char.i,r
1762238763666.714,1762238763757.512,90.796,100.86,Char.r,Char.r,r
1762238763742.845,1762238763878.194,135.346,-14.665,Char.k,Char.r,k
1762238763908.395,1762238764028.966,120.569,30.202,Char.s,Char.k,s
1762238764079.312,1762238764240.573,161.258,50.348,Key.space,Char.s,
1762238764613.3,1762238764754.281,140.978,372.731,Char.t,Key.space,t
1762238764708.887,1762238764863.679,154.79,-45.391,Char.l,Char.t,l
