ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1761151656818.098,1761151656943.055,125.473,-54.346,Char.l,Char.m,l
1761151656883.531,1761151656993.618,110.961,-60.321,Char.a,Char.l,a
1761151657008.907,1761151657089.374,80.311,14.495,Char.n,Char.a,n
1761151657078.84,1761151657164.771,85.357,-9.652,Char.f,Char.n,f
1761151657174.296,1761151657274.972,100.37,10.015,Char.m,Char.f,m
1761151657250.623,1761151657347.401,97.006,-24.619,Char.f,Char.m,f
1761151657314.962,1761151657405.546,90.772,-32.178,Key.space,Char.f,
1761151657442.634,1761151657506.67,63.649,36.937,Char.d,Key.space,d
1761151657607.846,1761151657788.482,180.823,101.163,Char.h,Char.d,h
1761151657708.755,1761151657848.775,140.721,-80.114,Char.k,Char.h,k
1761151657819.161,1761151657919.269,100.449,-29.981,Char.s,Char.k,s
1761151657930.878,1761151658031.003,100.64,11.038,Char.t,Char.s,t
1761151657996.802,1761151658090.803,94.711,-35.046,Char.n,Char.t,n
1761151658121.002,1761151658201.972,80.234,30.344,Char.g,Char.n,g
1761151658193.404,1761151658282.59,88.929,-7.702,Char.k,Char.g,k
1761151658368.643,1761151658483.763,115.36,85.517,Char.p,Char.k,p
1761151658705.35,1761151658785.607,80.405,221.457,Key.backspace,Char.p,
1761151659188.419,1761151659289.097,100.335,403.323,Char.r,Key.backspace,r
1761151659259.508,1761151659458.407,199.751,-29.842,Char.p,Char.r,p
1761151659369.881,1761151659470.567,101.048,-89.501,Key.space,Char.p,
1761151659446.985,1761151659582.435,135.631,-24.157,Char.a,Key.space,a
1761151659510.647,1761151659653.112,141.531,-71.048,Char.k,Char.a,k
1761151659597.0,1761151659743.221,145.616,-55.375,Char.s,Char.k,s
1761151659693.686,1761151659822.951,130.223,-49.69,Char.e,Char.s,e
1761151659799.184,1761151659873.796,74.666,-24.04,Char.m,Char.e,m
1761151659884.293,1761151659984.056,100.318,9.998,Char.s,Char.m,s
1761151659945.337,1761151660005.239,59.203,-38.513,Char.m,Char.s,m
1761151660031.093,1761151660175.38,145.262,25.577,Char.s,Char.m,s
1761151660106.101,1761151660207.139,101.895,-70.186,Key.space,Char.s,
1761151660281.837,1761151660366.667,84.898,74.446,Char.r,Key.space,r
1761151660352.606,1761151660467.054,115.104,-14.669,Char.j,Char.r,j
1761151660452.371,1761151660549.412,96.493,-14.622,Char.t,Char.j,t
1761151660594.077,1761151660699.573,105.79,44.573,Char.d,Char.t,d
1761151660674.027,1761151660759.806,85.119,-25.151,Char.l,Char.d,l
1761151660785.516,1761151660890.375,104.608,26.339,Char.e,Char.l,e
1761151660846.676,1761151660940.906,94.436,-44.021,Char.k,Char.e,k
1761151661042.345,1761151661143.061,101.25,100.959,Char..,Char.k,.
1761151661188.06,1761151661283.992,96.265,44.44,Key.enter,Char..,
1761151661485.544,1761151661591.034,105.411,202.135,Char.s,Key.enter,s
1761151661570.816,1761151661682.639,111.242,-20.175,Char.h,Char.s,h
1761151661606.804,1761151661702.0,94.608,-75.345,Char.r,Char.h,r
1761151661778.516,1761151661872.913,94.957,76.371,Char.t,Char.r,t
1761151661848.772,1761151661973.106,124.974,-24.746,Char.m,Char.t,m
1761151661948.919,1761151662073.801,125.001,-24.267,Char.f,Char.m,f
1761151662089.872,1761151662215.672,126.401,15.499,Char.d,Char.f,d
1761151662170.472,1761151662295.056,125.285,-45.78,Char.j,Char.d,j
1761151662239.739,1761151662332.239,92.303,-55.395,Key.space,Char.j,
1761151662320.664,1761151662417.085,95.564,-11.205,Char.a,Key.space,a
1761151662402.422,1761151662497.787,95.891,-14.664,Char.h,Char.a,h
1761151662472.18,1761151662568.142,96.051,-25.825,Char.t,Char.h,t
1761151662556.936,1761151662688.404,131.359,-10.994,Key.space,Char.t,
1761151662643.244,1761151662779.013,135.522,-45.026,Key.shift,Key.space,
1761151662789.306,1761151662900.049,110.658,10.759,Char.m,Key.shift,m
1761151662911.363,1761151663000.781,89.388,10.891,Char.r,Char.m,r
1761151662977.132,1761151663121.4,145.059,-23.929,Char.p,Char.r,p
1761151663091.256,1761151663182.425,91.048,-30.736,Key.space,Char.p,
1761151663217.348,1761151663313.305,95.896,35.331,Char.g,Key.space,g
1761151663303.02,1761151663393.997,90.59,-10.277,Char.k,Char.g,k
1761151663403.526,1761151663503.929,100.253,10.207,Char.r,Char.k,r
1761151663474.289,1761151663554.566,80.211,-29.935,Char.l,Char.r,l
1761151663565.603,1761151663665.742,100.738,10.989,Char.q,Char.l,q
1761151663631.717,1761151663717.119,85.485,-34.697,Char.h,Char.q,h
1761151663731.762,1761151663806.043,73.99,15.219,Char.e,Char.h,e
1761151663797.923,1761151663876.783,79.198,-8.695,Char.k,Char.e,k
1761151663892.377,1761151663977.46,85.211,15.513,Char.s,Char.k,s
1761151663942.99,1761151664038.207,95.274,-34.666,Char.m,Char.s,m
1761151664058.253,1761151664168.769,110.499,20.405,Char.s,Char.m,s
1761151664127.896,1761151664229.243,101.168,-40.667,Key.space,Char.s,
1761151664480.925,1761151664592.206,110.74,251.671,Key.shift,Key.space,
1761151664623.528,1761151664713.506,89.912,31.943,Char.j,Key.shift,j
1761151664734.828,1761151664834.907,99.915,20.899,Char.t,Char.j,t
1761151664818.77,1761151664944.915,125.519,-15.329,Char.j,Char.t,j
1761151664898.763,1761151665004.611,105.481,-45.621,Key.space,Char.j,
1761151664981.219,1761151665085.288,105.064,-23.463,Char.e,Key.space,e
1761151665035.743,1761151665175.095,140.037,-50.178,Char.k,Char.e,k
1761151665111.383,1761151665186.612,74.604,-64.253,Char.f,Char.k,f
1761151665261.839,1761151665368.174,106.161,75.612,Char.r,Char.f,r
1761151665307.032,1761151665458.334,150.995,-60.946,Char.p,Char.r,p
1761151665397.857,1761151665487.511,90.01,-60.187,Key.space,Char.p,
1761151665558.44,1761151665669.612,110.8,70.953,Char.k,Key.space,k
1761151665519.258,1761151665679.427,160.189,-150.44,Char.g,Char.k,g
1761151665753.372,1761151665870.658,117.985,73.417,Char.s,Char.g,s
1761151665848.935,1761151665941.953,93.165,-21.696,Char.m,Char.s,m
1761151665952.736,1761151666052.422,99.85,10.517,Char.s,Char.m,s
1761151666042.601,1761151666128.911,85.631,-9.913,Key.space,Char.s,
1761151666119.548,1761151666193.687,74.839,-9.353,Char.r,Key.space,r
1761151666215.178,1761151666304.15,89.146,20.993,Char.j,Char.r,j
1761151666273.803,1761151666375.166,101.182,-29.924,Char.t,Char.j,t
1761151666441.28,1761151666545.756,104.784,65.58,Char.d,Char.t,d
1761151666516.722,1761151666645.789,129.548,-28.972,Char.l,Char.d,l
1761151666586.643,1761151666686.957,100.457,-60.111,Key.space,Char.l,
1761151666697.492,1761151666777.074,80.269,10.394,Char.s,Key.space,s
1761151666752.262,1761151666847.824,95.571,-24.823,Char.k,Char.s,k
1761151666803.305,1761151666928.156,124.629,-44.393,Char.t,Char.k,t
1761151666904.591,1761151667049.323,145.493,-23.964,Char.e,Char.t,e
1761151667015.311,1761151667099.806,84.79,-34.584,Char.k,Char.e,k
1761151667361.948,1761151667432.507,70.315,261.811,Key.backspace,Char.k,
1761151667502.699,1761151667593.249,90.673,70.493,Key.backspace,Key.backspace,
1761151667644.185,1761151667734.828,90.813,50.514,Key.backspace,Key.backspace,
1761151667780.607,1761151668429.16,648.505,45.608,Key.backspace,Key.backspace,
1761151668624.642,1761151668710.865,85.687,196.313,Key.backspace,Key.backspace,
1761151668806.757,1761151668882.392,76.042,95.787,Key.backspace,Key.backspace,
1761151669038.133,1761151669144.486,106.537,155.497,Key.backspace,Key.backspace,
1761151669291.678,1761151669435.919,144.796,146.823,Char.e,Key.backspace,e
1761151669336.845,1761151669486.845,149.912,-99.713,Char.k,Char.e,k
1761151669426.852,1761151669517.059,89.842,-59.351,Char.f,Char.k,f
1761151669563.523,1761151669693.691,130.682,46.152,Char.r,Char.f,r
1761151669657.944,1761151669835.303,176.931,-35.499,Char.p,Char.r,p
1761151669773.088,1761151669894.075,120.914,-62.017,Key.space,Char.p,
1761151670176.016,1761151670256.805,80.679,281.958,Key.backspace,Key.space,
1761151670327.302,1761151670398.519,70.853,70.564,Key.backspace,Key.backspace,
1761151670458.26,1761151670569.829,111.191,60.309,Key.backspace,Key.backspace,
1761151670651.071,1761151670771.778,120.035,81.649,Char.e,Key.backspace,e
1761151670705.741,1761151670871.969,166.269,-65.803,Char.k,Char.e,k
1761151670802.107,1761151670912.191,110.227,-69.516,Char.f,Char.k,f
1761151670967.468,1761151671093.459,125.958,55.289,Char.r,Char.f,r
1761151671013.521,1761151671224.169,210.501,-80.443,Char.p,Char.r,p
1761151671143.703,1761151671253.661,110.302,-79.971,Key.space,Char.p,
1761151671244.143,1761151671354.769,110.367,-9.49,Char.g,Key.space,g
1761151671329.599,1761151671435.469,106.286,-25.16,Char.k,Char.g,k
1761151671400.81,1761151671505.723,104.744,-35.09,Char.s,Char.k,s
1761151671641.879,1761151671727.217,86.241,135.656,Key.backspace,Char.s,
1761151671799.444,1761151671877.701,78.711,71.663,Key.backspace,Key.backspace,
1761151671948.857,1761151672029.713,81.172,70.588,Key.backspace,Key.backspace,
1761151672099.627,1761151672190.095,90.608,69.953,Key.backspace,Key.backspace,
1761151672255.867,1761151672341.455,85.769,65.398,Key.backspace,Key.backspace,
1761151672719.358,1761151672785.406,65.713,377.686,Key.backspace,Key.backspace,
1761151674104.977,1761151674225.055,119.673,1320.467,Char.e,Key.backspace,e
1761151674181.056,1761151674305.763,125.088,-44.211,Char.k,Char.e,k
1761151674245.575,1761151674345.39,99.458,-59.596,Char.f,Char.k,f
1761151674406.86,1761151674487.876,80.912,60.978,Char.g,Char.f,g
1761151674546.808,1761151674657.676,110.364,59.956,Char.r,Char.g,r
1761151674648.133,1761151674809.078,160.753,-9.7,Char.p,Char.r,p
1761151674769.331,1761151674829.132,60.118,-40.248,Key.space,Char.p,
1761151674821.623,1761151674921.418,99.717,-7.545,Char.g,Key.space,g
1761151674909.991,1761151674995.525,85.388,-11.003,Char.k,Char.g,k
1761151674986.953,1761151675051.057,64.07,-8.894,Char.s,Char.k,s
1761151675072.045,1761151675151.753,80.0,21.472,Char.m,Char.s,m
1761151675127.701,1761151675242.477,114.694,-24.627,Char.s,Char.m,s
1761151675227.467,1761151675324.068,96.803,-14.614,Key.space,Char.s,
1761151675288.593,1761151675363.918,74.755,-35.51,Char.r,Key.space,r
1761151675373.438,1761151675514.41,140.917,10.164,Char.j,Char.r,j
1761151675429.009,1761151675535.817,106.446,-85.657,Char.t,Char.j,t
1761151675596.335,1761151675725.033,129.496,60.411,Char.d,Char.t,d
1761151675665.576,1761151675837.922,171.813,-59.797,Char.l,Char.d,l
1761151675766.647,1761151675887.059,120.202,-70.931,Key.space,Char.l,
1761151675897.13,1761151676018.084,120.048,10.866,Char.s,Key.space,s
1761151675997.955,1761151676108.222,110.272,-19.644,Char.k,Char.s,k
1761151676068.546,1761151676228.873,160.201,-39.442,Char.t,Char.k,t
1761151676184.115,1761151676321.391,136.974,-44.934,Char.e,Char.t,e
1761151676279.65,1761151676360.524,80.327,-41.204,Char.k,Char.e,k
1761151676460.696,1761151676541.503,80.434,100.744,Char..,Char.k,.
1761151676607.033,1761151676701.983,95.565,65.25,Key.enter,Char..,
1761151682076.594,1761151682216.653,140.072,5374.255,Char.d,Key.enter,d
1761151682172.399,1761151682306.695,134.712,-44.179,Char.l,Char.d,l
1761151682236.674,1761151682347.892,110.54,-70.06,Char.a,Char.l,a
1761151682374.045,1761151682467.899,94.068,26.613,Char.w,Char.a,w
1761151682458.37,1761151682609.617,150.561,-9.468,Char.l,Char.w,l
1761151682564.302,1761151682659.353,95.438,-45.036,Char.s,Char.l,s
1761151682639.224,1761151682791.633,152.347,-20.754,Char.d,Char.s,d
1761151682745.163,1761151682891.964,145.706,-45.503,Char.h,Char.d,h
1761151682825.975,1761151682911.919,85.253,-65.268,Char.o,Char.h,o
1761151682883.89,1761151683002.222,119.024,-27.876,Char.f,Char.o,f
1761151682977.615,1761151683113.872,136.213,-25.249,Char.k,Char.f,k
1761151683083.513,1761151683168.957,84.976,-29.692,Char.s,Char.k,s
1761151683159.143,1761151683294.38,135.54,-10.217,Char.r,Char.s,r
1761151683239.07,1761151683404.847,166.169,-54.737,Char.h,Char.r,h
1761151683335.678,1761151683495.566,160.22,-70.171,Char.k,Char.h,k
1761151683415.326,1761151683525.157,110.529,-80.344,Key.space,Char.k,
1761151683506.604,1761151683587.958,81.124,-19.353,Char.w,Key.space,w
1761151683573.072,1761151683687.083,113.647,-14.409,Char.j,Char.w,j
1761151683657.39,1761151683716.78,59.369,-29.01,Char.d,Char.j,d
1761151683774.404,1761151683898.689,124.141,56.89,Char.d,Char.d,d
1761151683879.647,1761151683968.7,89.133,-18.682,Char.b,Char.d,b
1761151684141.618,1761151684251.297,109.777,173.094,Char.w,Char.b,w
1761151684242.746,1761151684311.1,68.972,-9.21,Char.o,Char.w,o
1761151684327.265,1761151684422.768,94.805,16.359,Char.f,Char.o,f
1761151684403.147,1761151684503.321,100.516,-19.574,Char.k,Char.f,k
1761151684483.269,1761151684614.242,130.388,-19.871,Char.s,Char.k,s
1761151684593.745,1761151684652.059,58.672,-20.69,Key.space,Char.s,
1761151684628.81,1761151684744.024,115.469,-22.929,Char.g,Key.space,g
1761151684759.713,1761151684916.418,156.221,15.261,Char.n,Char.g,n
1761151684850.133,1761151684975.921,125.933,-65.838,Key.space,Char.n,
1761151684952.311,1761151685087.332,135.335,-23.88,Char.r,Key.space,r
1761151685053.302,1761151685187.935,134.587,-34.616,Char.h,Char.r,h
