ts_down,ts_up,dwell_ms,flight_ms,code,prev_code,key
1762235642968.444,1762235643098.212,129.764,-47.196,Char.m,Char.r,m
1762235643062.822,1762235643189.609,126.79,-35.394,Char.a,Char.m,a
1762235643164.281,1762235643309.535,145.251,-25.324,Key.space,Char.a,
1762235643345.393,1762235643500.972,155.575,35.862,Char.d,Key.space,d
1762235643476.071,1762235643637.001,160.926,-24.897,Char.l,Char.d,l
1762235643546.569,1762235643682.438,135.864,-90.427,Char.a,Char.l,a
1762235643788.632,1762235643894.402,105.764,106.198,Char.q,Char.a,q
1762235643891.935,1762235644010.197,118.257,-2.461,Char.p,Char.q,p
1762235644171.114,1762235644327.001,155.884,160.922,Char.q,Char.p,q
1762235644659.393,1762235644779.63,120.235,332.393,Key.backspace,Char.q,
1762235644820.691,1762235644972.627,151.933,41.065,Char.e,Key.backspace,e
1762235644961.442,1762235645112.434,150.989,-11.183,Char.l,Char.e,l
1762235645132.332,1762235645273.747,141.41,19.9,Char.e,Char.l,e
1762235645209.291,1762235645405.889,196.592,-64.45,Char.m,Char.e,m
1762235645329.898,1762235645485.709,155.806,-75.987,Key.space,Char.m,
1762235645808.483,1762235645948.665,140.179,322.779,Char.t,Key.space,t
1762235645934.026,1762235646089.943,155.912,-14.634,Char.l,Char.t,l
1762235646100.138,1762235646159.467,59.327,10.199,Char.t,Char.l,t
1762235646189.848,1762235646310.79,120.939,30.384,Char.m,Char.t,m
1762235646366.558,1762235646532.487,165.925,55.771,Char.x,Char.m,x
1762235646467.018,1762235646614.768,147.746,-65.465,Char.p,Char.x,p
1762235646659.03,1762235646814.07,155.037,44.265,Key.space,Char.p,
1762235646623.906,1762235646824.812,200.901,-190.16,Char.a,Key.space,a
1762235646885.602,1762235647015.789,130.171,60.795,Char.t,Char.a,t
1762235646982.387,1762235647106.297,123.905,-33.385,Char.n,Char.t,n
1762235647237.236,1762235647440.465,203.223,130.943,Char.d,Char.n,d
1762235647344.021,1762235647479.87,135.843,-96.437,Char.j,Char.d,j
1762235647470.108,1762235647650.18,180.07,-9.757,Char.q,Char.j,q
1762235647589.612,1762235647761.001,171.386,-60.566,Key.space,Char.q,
1762235647735.904,1762235647861.791,125.883,-25.093,Char.t,Key.space,t
1762235647842.269,1762235648008.011,165.735,-19.517,Char.l,Char.t,l
1762235647998.194,1762235648143.347,145.143,-9.811,Char.r,Char.l,r
1762235648084.49,1762235648235.52,151.025,-58.848,Char.k,Char.r,k
1762235648199.829,1762235648446.017,246.184,-35.685,Char.s,Char.k,s
